"","Host.Id","Host.Since","Name","Neighbourhood","Property.Type","Review.Scores.Rating..bin.","Room.Type","Zipcode","Beds","Number.of.Records","Number.Of.Reviews","Price","Review.Scores.Rating"
"16300",9819284,"11/4/2013","Artsy & Blissful Apartment","Manhattan","Apartment",100,"Entire home/apt",10065,1,1,3,"220",100
"16301",9799575,"11/4/2013","Magic in Cobble Hill!","Brooklyn","Apartment",95,"Private room",11201,1,1,61,"80",97
"16302",9808029,"11/4/2013","Private room in Greenpoint","Brooklyn","Apartment",100,"Private room",11222,1,1,2,"55",100
"16303",9817733,"11/4/2013","LOVELY ROOM + PRIVATE BATH :)","Brooklyn","Apartment",95,"Private room",11222,1,1,5,"80",96
"16304",9815225,"11/4/2013","Sweet, brownstone, two bedrooms.","Brooklyn","Apartment",100,"Private room",11249,1,1,2,"175",100
"16305",9806554,"11/4/2013","Park Slope, Private Sunny House","Brooklyn","House",NA,"Private room",11215,1,1,0,"200",NA
"16306",9818651,"11/4/2013","Lower East Side Hidden Gem!","Manhattan","Apartment",95,"Private room",10002,1,1,20,"140",95
"16307",9811043,"11/4/2013","Upscale pvt 1br/1ba in West Village","Manhattan","Apartment",95,"Private room",10014,1,1,10,"185",98
"16308",9816213,"11/4/2013","Spacious 1br in a spacious aprt","Manhattan","Apartment",85,"Private room",10025,1,1,27,"130",88
"16309",9819097,"11/4/2013","Private room in Morningside Heights","Manhattan","Apartment",90,"Private room",10027,1,1,3,"80",93
"16310",9813350,"11/4/2013","quitissential brooklyn loft","Brooklyn","Apartment",NA,"Shared room",11201,1,1,0,"230",NA
"16311",9804634,"11/4/2013","Great location&clean APT for female","Manhattan","Apartment",80,"Shared room",10018,1,1,1,"40",80
"16312",9839159,"11/5/2013","Gorgeous Brownstone Apt in Brooklyn","Brooklyn","Apartment",100,"Entire home/apt",11205,1,1,2,"125",100
"16313",9831559,"11/5/2013","Large Studio apartment","Brooklyn","Apartment",NA,"Entire home/apt",11216,1,1,0,"90",NA
"16314",9830394,"11/5/2013","Hip, Huge, Bright 1 BR in Brooklyn!","Brooklyn","Apartment",80,"Entire home/apt",11218,2,1,10,"100",84
"16315",9829580,"11/5/2013","Union Square/East Village KING 1br","Manhattan","Apartment",100,"Entire home/apt",10003,1,1,6,"125",100
"16316",9841267,"11/5/2013","Beautiful Soho / Noho Apt!","Manhattan","Apartment",90,"Entire home/apt",10003,1,1,2,"325",90
"16317",9839777,"11/5/2013","Sunny and Cozy East Village Apt.","Manhattan","Apartment",100,"Entire home/apt",10009,1,1,1,"150",100
"16318",9828303,"11/5/2013","Sale ! Discounted  2 BDR Near Metro","Manhattan","Apartment",80,"Entire home/apt",10018,3,1,41,"200",80
"16319",9828303,"11/5/2013","Sale ! Discounted 2 BDR,Near Subway","Manhattan","Apartment",60,"Entire home/apt",10018,3,1,25,"200",62
"16320",9828303,"11/5/2013","Sale ! Discounted 2BDR midtown west","Manhattan","Apartment",65,"Entire home/apt",10018,3,1,28,"200",69
"16321",9828303,"11/5/2013","Sale!! 2BDR apt UNBEATABLE location","Manhattan","Apartment",85,"Entire home/apt",10018,3,1,14,"180",85
"16322",9835167,"11/5/2013","Beautiful Riverside Park Apartment","Manhattan","Apartment",NA,"Entire home/apt",10023,1,1,0,"135",NA
"16323",9840338,"11/5/2013","Cozy 1 Bedroom near Columbia","Manhattan","Apartment",90,"Entire home/apt",10027,2,1,3,"160",93
"16324",9825443,"11/5/2013","A Private Room Near the Promenade","Brooklyn","Apartment",90,"Private room",11201,1,1,10,"126",93
"16325",9820942,"11/5/2013","Huge Room with Private Entrance!","Brooklyn","Apartment",85,"Private room",11237,2,1,65,"68",86
"16326",9820942,"11/5/2013","Master Bed Bushwick Vacation NYC","Brooklyn","Apartment",90,"Private room",11237,1,1,66,"68",92
"16327",9820942,"11/5/2013","Sunny Room 1/2 Block from L Train!","Brooklyn","Apartment",85,"Private room",11237,1,1,86,"65",89
"16328",9829082,"11/5/2013","Bright and Quite clean Room","Brooklyn","Apartment",NA,"Private room",11237,1,1,0,"42",NA
"16329",9832158,"11/5/2013"," 1BR in charming 2BR, Clinton Hill","Brooklyn","Apartment",90,"Private room",11238,1,1,9,"74",91
"16330",9832158,"11/5/2013","Clinton Hill 1BR in charming 2BR","Brooklyn","Apartment",100,"Private room",11238,1,1,2,"74",100
"16331",9829203,"11/5/2013","Renovated East Village Apartment","Manhattan","Apartment",90,"Private room",10003,2,1,3,"400",90
"16332",9828418,"11/5/2013","Homey Room w/ Lots of Sunlight!","Manhattan","Apartment",NA,"Private room",10032,1,1,0,"80",NA
"16333",9835167,"11/5/2013","Amazing Riverside Park Studio","Manhattan","Apartment",NA,"Shared room",10023,1,1,0,"54",NA
"16334",9840338,"11/5/2013","Cozy 1 Bedroom near Columbia","Manhattan","Apartment",100,"Shared room",10027,1,1,2,"65",100
"16335",9846230,"11/6/2013","Spacious & Bright Apt in Park Slope","Brooklyn","Apartment",NA,"Entire home/apt",11215,2,1,0,"145",NA
"16336",9856784,"11/6/2013","Boerum Hill Garden Apartment","Brooklyn","Apartment",95,"Entire home/apt",11217,1,1,41,"150",95
"16337",9860734,"11/6/2013","1 Bdr Sunny Apt by Park (Special!)","Brooklyn","Apartment",95,"Entire home/apt",11229,3,1,13,"85",98
"16338",9849022,"11/6/2013","Amazing loft,best location in soho","Manhattan","Apartment",95,"Entire home/apt",10012,1,1,30,"550",95
"16339",9852976,"11/6/2013","Luxury City Views 3 Bed, 2 Bath","Manhattan","Apartment",90,"Entire home/apt",10016,4,1,27,"399",92
"16340",9854533,"11/6/2013","NYC, GIANT LOFT! Gem in Midtown!","Manhattan","Apartment",95,"Entire home/apt",10017,2,1,11,"635",98
"16341",9858408,"11/6/2013","Furnished  L/Studio. / Double Bed.","Manhattan","Apartment",90,"Entire home/apt",10019,1,1,6,"165",90
"16342",9847713,"11/6/2013","Apt near Museum Mile","Manhattan","Apartment",90,"Entire home/apt",10021,1,1,67,"99",92
"16343",9852787,"11/6/2013","1BR in HARLEM...SUNNY & SPACIOUS","Manhattan","Apartment",90,"Entire home/apt",10030,2,1,27,"115",91
"16344",9850320,"11/6/2013","Summer Studio- Breakfast Included!!","Manhattan","Apartment",90,"Entire home/apt",10037,1,1,34,"75",93
"16345",9847713,"11/6/2013","Apt in the heart of New York","Manhattan","Apartment",85,"Entire home/apt",10065,1,1,12,"150",88
"16346",9854191,"11/6/2013","Harlem Getaway Mansion","Manhattan","House",100,"Entire home/apt",10027,8,1,1,"1,000",100
"16347",9852589,"11/6/2013","1 Bedroom Apartment in Astoria","Queens","Apartment",100,"Entire home/apt",11106,1,1,1,"95",100
"16348",9850849,"11/6/2013","Spacious Air Conditioned Room","Brooklyn","Apartment",90,"Private room",11205,1,1,9,"60",91
"16349",9841659,"11/6/2013","Bright Private Studio Dtwn Brooklyn","Brooklyn","Other",65,"Private room",11201,2,1,7,"95",69
"16350",9848845,"11/6/2013","Its Central Beautiful Spacious1br !","Manhattan","Apartment",95,"Private room",10019,1,1,7,"250",99
"16351",9858848,"11/6/2013","55th & 5th Ave BEST LOCATION!!!","Manhattan","Apartment",85,"Private room",10019,1,1,59,"100",87
"16352",9845403,"11/6/2013","Cute 1 Bedroom in 2BR Apartment","Queens","Apartment",NA,"Private room",11101,1,1,0,"70",NA
"16353",9861270,"11/6/2013","Renting studio in Midtown/Times Sq.","Manhattan","Apartment",100,"Shared room",10036,1,1,1,"100",100
"16354",9872650,"11/7/2013","Winter in Ditmas Park Brooklyn!!!","Brooklyn","Apartment",90,"Entire home/apt",11226,1,1,7,"88",91
"16355",9872248,"11/7/2013","Entire Sunny 1BD flat in Brownstone","Brooklyn","Apartment",95,"Entire home/apt",11233,3,1,31,"100",95
"16356",9872248,"11/7/2013","Introducing! Charming 1br Flat","Brooklyn","Apartment",NA,"Entire home/apt",11233,3,1,0,"85",NA
"16357",9876566,"11/7/2013","FRANKLIN APT *BROOKLYN* NEAR PRATT","Brooklyn","Apartment",95,"Entire home/apt",11238,2,1,14,"140",99
"16358",9868638,"11/7/2013","Charming Apt Chinatown, Lower NYC","Manhattan","Apartment",90,"Entire home/apt",10002,2,1,13,"137",92
"16359",9879442,"11/7/2013","Super Charming Lower East Side Apt","Manhattan","Apartment",100,"Entire home/apt",10002,1,1,8,"165",100
"16360",9875295,"11/7/2013","Midtown Grand Central Nice 1Bedroom","Manhattan","Apartment",85,"Entire home/apt",10017,1,1,18,"258",89
"16361",9877926,"11/7/2013","AFFORDABLE!SMALL ROOM@YANKEE STDM","Bronx","Apartment",80,"Private room",10451,1,1,11,"50",82
"16362",9877926,"11/7/2013","PRIVATE ROOM.!!!15 MIN TO MIDTOWN","Bronx","Apartment",95,"Private room",10451,1,1,4,"59",95
"16363",9864136,"11/7/2013","Furnished Bedroom n Large 2 Bed Apt","Brooklyn","Apartment",NA,"Private room",11207,1,1,0,"40",NA
"16364",9872597,"11/7/2013","Loft in Williamsburg!","Brooklyn","Apartment",90,"Private room",11211,1,1,8,"70",90
"16365",9862957,"11/7/2013","Cozy and Bright","Brooklyn","Apartment",100,"Private room",11213,1,1,1,"120",100
"16366",9880191,"11/7/2013","Private Room in East Village","Manhattan","Apartment",NA,"Private room",10003,1,1,0,"110",NA
"16367",9864136,"11/7/2013","Another Large Room in Penthouse Apt","Manhattan","Apartment",90,"Private room",10016,1,1,11,"95",91
"16368",9864136,"11/7/2013","Beautiful Penthouse Apartment","Manhattan","Apartment",85,"Private room",10016,1,1,35,"75",86
"16369",9864136,"11/7/2013","Large Room in Penthouse Apartment","Manhattan","Apartment",85,"Private room",10016,1,1,25,"95",86
"16370",9881214,"11/8/2013","Artist Loft in Bushwick","Brooklyn","Apartment",60,"Entire home/apt",11221,3,1,1,"125",60
"16371",9898029,"11/8/2013","Shared dorm rooms  $37 a night","Brooklyn","Dorm",90,"Entire home/apt",11203,6,1,17,"37",92
"16372",9892766,"11/8/2013","Modern East Village Apartment","Manhattan","Apartment",NA,"Entire home/apt",10009,2,1,0,"500",NA
"16373",9893040,"11/8/2013","Sunny One Bedroom-Amazing Location","Manhattan","Apartment",95,"Entire home/apt",10011,1,1,5,"175",95
"16374",9888516,"11/8/2013","Cozy One Bedroom Apartment","Manhattan","Apartment",90,"Entire home/apt",10012,1,1,20,"159",92
"16375",9882029,"11/8/2013","Chic 1 BR Near Central Park","Manhattan","Apartment",100,"Entire home/apt",10024,2,1,1,"165",100
"16376",9893817,"11/8/2013","Big Room w/ Private Entrance","Brooklyn","Apartment",80,"Private room",11206,1,1,1,"80",80
"16377",9897580,"11/8/2013","Private Room with Balcony & Bath","Brooklyn","Apartment",NA,"Private room",11221,1,1,1,"75",NA
"16378",9897580,"11/8/2013","Room in 3BD Apt with a bed-coach","Brooklyn","Apartment",80,"Private room",11221,1,1,9,"60",82
"16379",9898029,"11/8/2013","PRIVATE ROOM AT $62 PER NIGHT","Brooklyn","House",100,"Private room",11203,1,1,3,"62",100
"16380",9888877,"11/8/2013","Large Bedroom in the East Village","Manhattan","Apartment",100,"Private room",10009,1,1,1,"119",100
"16381",9895835,"11/8/2013","Couch in Living Room, Brooklyn, NY","Brooklyn","Apartment",NA,"Shared room",11217,1,1,0,"35",NA
"16382",9895613,"11/8/2013","Comfy Couch for One - Three Nights","Manhattan","Apartment",NA,"Shared room",10037,1,1,0,"125",NA
"16383",9904977,"11/9/2013","Penthouse w/Terrace Williamsburg","Brooklyn","Apartment",90,"Entire home/apt",11222,1,1,20,"200",92
"16384",9912620,"11/9/2013","Lovely Brooklyn Brownstone","Brooklyn","House",100,"Entire home/apt",11201,5,1,3,"400",100
"16385",9903274,"11/9/2013","Stunning Apt in NY's Best Location!","Manhattan","Apartment",95,"Entire home/apt",10011,1,1,29,"350",97
"16386",9905284,"11/9/2013","Minutes from Central Park","Manhattan","Apartment",NA,"Entire home/apt",10023,2,1,0,"250",NA
"16387",9906976,"11/9/2013","Kid friendly place near Columbia U","Manhattan","Apartment",100,"Entire home/apt",10027,2,1,3,"175",100
"16388",9912462,"11/9/2013","Lovely Sunny Manhattan 2BR Apt","Manhattan","Apartment",90,"Entire home/apt",10035,2,1,11,"171",93
"16389",9906590,"11/9/2013","SUPERBOWL NYC UES APT RENTAL","Manhattan","Apartment",NA,"Entire home/apt",10128,1,1,0,"350",NA
"16390",9906135,"11/9/2013","City Sanctuary!","Brooklyn","Apartment",100,"Private room",11238,1,1,1,"71",100
"16391",9910168,"11/9/2013","Modern Apt in Williamsburg","Brooklyn","Apartment",NA,"Private room",11249,1,1,0,"100",NA
"16392",9910675,"11/9/2013","Brand new sunny apartment!","Manhattan","Apartment",85,"Private room",10040,1,1,27,"72",86
"16393",9911673,"11/9/2013","Spacious room with Manhattan view","Queens","Apartment",NA,"Private room",11106,1,1,0,"40",NA
"16394",9914924,"11/10/2013","Lovely & bright home - City view","Brooklyn","Apartment",NA,"Entire home/apt",11211,1,1,0,"190",NA
"16395",9918850,"11/10/2013","Cozy Apt in the heart Williamsburg","Brooklyn","Apartment",85,"Entire home/apt",11211,2,1,11,"180",87
"16396",9927475,"11/10/2013","Designer's apt steps from subway","Brooklyn","Apartment",NA,"Entire home/apt",11231,1,1,1,"114",NA
"16397",9928808,"11/10/2013","Spacious One Bedroom Near the Beach","Brooklyn","Apartment",100,"Entire home/apt",11235,2,1,6,"100",100
"16398",9928037,"11/10/2013","Bright & Modern New York Apt","Manhattan","Apartment",NA,"Entire home/apt",10016,1,1,0,"175",NA
"16399",9931954,"11/10/2013","Entire apartment on Upper West Side","Manhattan","Apartment",80,"Entire home/apt",10025,2,1,5,"120",80
"16400",9925372,"11/10/2013","near columbia university","Manhattan","Apartment",NA,"Entire home/apt",10027,1,1,0,"300",NA
"16401",9923339,"11/10/2013","Bright spacious apartment in Harlem","Manhattan","Apartment",80,"Entire home/apt",10030,2,1,4,"69",80
"16402",9915185,"11/10/2013","Spacious, Sunny 2 BR @ City College","Manhattan","Apartment",80,"Entire home/apt",10031,2,1,2,"104",80
"16403",9921396,"11/10/2013","Manhattan - Upper East Side Studio","Manhattan","Apartment",90,"Entire home/apt",10075,1,1,2,"120",90
"16404",9923644,"11/10/2013","Sunny, Quiet 1BD Minutes From NYC!","Queens","Apartment",50,"Entire home/apt",11106,1,1,3,"108",53
"16405",9922972,"11/10/2013","Private Ground Floor Apartment","Queens","House",80,"Entire home/apt",11368,4,1,49,"85",84
"16406",9918850,"11/10/2013","Cozy Room in the heart Williamsburg","Brooklyn","Apartment",95,"Private room",11211,1,1,53,"100",96
"16407",9930978,"11/10/2013","Private Room in WILLIAMSBURG","Brooklyn","Apartment",NA,"Private room",11211,1,1,0,"100",NA
"16408",9930978,"11/10/2013","Private Room in WILLIAMSBURG","Brooklyn","Apartment",80,"Private room",11211,1,1,2,"65",80
"16409",9931884,"11/10/2013","Big Sunny RM in Brownstone Duplex","Brooklyn","Apartment",85,"Private room",11216,1,1,17,"85",88
"16410",9914447,"11/10/2013","Nice room with tall windows","Brooklyn","Apartment",90,"Private room",11221,1,1,2,"40",90
"16411",9919706,"11/10/2013","Fun, Comfy Room in Greenpoint","Brooklyn","Apartment",85,"Private room",11222,1,1,3,"90",87
"16412",9921804,"11/10/2013","Cozy Private Room in Flatbush","Brooklyn","Apartment",80,"Private room",11226,1,1,4,"60",80
"16413",9921108,"11/10/2013","Brooklyn apt, hip hood, with a view","Brooklyn","Apartment",100,"Private room",11238,1,1,2,"85",100
"16414",9930815,"11/10/2013","Cozy Bedroom in Brooklyn Brownstone","Brooklyn","Apartment",NA,"Private room",11238,1,1,0,"85",NA
"16415",9922972,"11/10/2013","Ensuite Redroom 2nd Floor","Brooklyn","House",90,"Private room",11233,2,1,16,"75",93
"16416",9922972,"11/10/2013","Private Ensuite  Turquoise Room","Brooklyn","House",85,"Private room",11233,2,1,19,"75",86
"16417",9922972,"11/10/2013","Private Orange Room","Brooklyn","House",85,"Private room",11233,2,1,5,"65",88
"16418",9922972,"11/10/2013","Private Small Grey Room","Brooklyn","House",85,"Private room",11233,1,1,8,"65",88
"16419",9922972,"11/10/2013","Private Yellow Room - Garden View","Brooklyn","House",85,"Private room",11233,2,1,20,"65",89
"16420",9922972,"11/10/2013","Skyview Private Small Room","Brooklyn","House",90,"Private room",11233,2,1,14,"55",91
"16421",9922312,"11/10/2013","Great room, best neighborhood!","Manhattan","Apartment",90,"Private room",10002,1,1,6,"120",92
"16422",9915185,"11/10/2013","Cozy BR in Hamilton Heights, Harlem","Manhattan","Apartment",NA,"Private room",10031,1,1,0,"75",NA
"16423",9919894,"11/10/2013","Private BR, Artistic & Bright apt","Manhattan","Apartment",95,"Private room",10033,1,1,12,"85",98
"16424",9930219,"11/10/2013","Spacious and comfortable room","Manhattan","House",100,"Private room",10035,1,1,3,"100",100
"16425",9922972,"11/10/2013","Hotel Luxury, Home Comfort","Queens","House",90,"Private room",11368,2,1,94,"65",91
"16426",9946315,"11/11/2013","Beautiful, large, charming spot","Brooklyn","Apartment",100,"Entire home/apt",11211,1,1,15,"228",100
"16427",9952740,"11/11/2013","Spacious Williamsburg apartment","Brooklyn","Apartment",95,"Entire home/apt",11211,2,1,3,"199",97
"16428",9950152,"11/11/2013","Amazing 550 Sq Ft Studio Apartment","Brooklyn","Apartment",90,"Entire home/apt",11226,3,1,36,"97",94
"16429",9949177,"11/11/2013","Nice Crown Heights 1 Bedroom Apt","Brooklyn","Apartment",100,"Entire home/apt",11238,1,1,1,"225",100
"16430",9941501,"11/11/2013","Sunny 2 BR in central Williamsburg!","Brooklyn","Apartment",100,"Entire home/apt",11249,2,1,13,"300",100
"16431",9946160,"11/11/2013","Renovated Apartment in Brownstone","Brooklyn","Townhouse",100,"Entire home/apt",11216,2,1,2,"130",100
"16432",9951559,"11/11/2013","2 floor Apartment w Huge Terrace","Manhattan","Apartment",95,"Entire home/apt",10002,2,1,2,"200",97
"16433",9942317,"11/11/2013","3rd Street Studio - PRIME LOCATION","Manhattan","Apartment",NA,"Entire home/apt",10003,1,1,0,"200",NA
"16434",9948614,"11/11/2013","Designer East Village Floor Thru","Manhattan","Apartment",NA,"Entire home/apt",10003,1,1,0,"359",NA
"16435",9950571,"11/11/2013","HUGE 2Br East Village/Grammercy","Manhattan","Apartment",NA,"Entire home/apt",10003,2,1,0,"200",NA
"16436",9950801,"11/11/2013","WOW 2 BEDROOM -- SOHO -- SLEEP 6","Manhattan","Apartment",80,"Entire home/apt",10012,3,1,12,"200",82
"16437",9943950,"11/11/2013","Lg, sunny, gorgeous 1BD drmn condo!","Manhattan","Apartment",85,"Entire home/apt",10017,3,1,34,"260",89
"16438",9944431,"11/11/2013","Last min Central Pk Studio doorman!","Manhattan","Apartment",100,"Entire home/apt",10019,1,1,2,"200",100
"16439",9944641,"11/11/2013","1BR Apt blocks from Times Square","Manhattan","Apartment",90,"Entire home/apt",10019,1,1,2,"199",90
"16440",9952403,"11/11/2013","Sunny Studio in Midtown West/HK","Manhattan","Apartment",NA,"Entire home/apt",10019,1,1,0,"110",NA
"16441",9950801,"11/11/2013","2 BEDROOM ON PARK AVE SLEEP 6","Manhattan","Apartment",100,"Entire home/apt",10022,3,1,2,"200",100
"16442",9941282,"11/11/2013","1BR Doorman Luxury Bldg w Pool","Manhattan","Apartment",100,"Entire home/apt",10075,2,1,1,"180",100
"16443",9953597,"11/11/2013","Killer NYC views from a Luxury apt!","Queens","Apartment",95,"Entire home/apt",11102,4,1,23,"229",95
"16444",9941923,"11/11/2013","Cozy bedroom in Clinton Hill","Brooklyn","Apartment",NA,"Private room",11205,1,1,0,"38",NA
"16445",9942424,"11/11/2013","Room in cozy Prime-Williamsburg Apt","Brooklyn","Apartment",NA,"Private room",11211,1,1,0,"50",NA
"16446",9946868,"11/11/2013","Room in Bright & Spacious Apartment","Brooklyn","Apartment",90,"Private room",11222,1,1,11,"95",93
"16447",9938182,"11/11/2013","Spacious Home for Art Lovers!","Brooklyn","House",NA,"Private room",11206,1,1,0,"100",NA
"16448",9947332,"11/11/2013","Lovely Bedrooms in Artist's Home","Brooklyn","House",95,"Private room",11238,2,1,82,"94",95
